"","diocese ID","root no","year","name"
"1310","cha.sc","22","1844","Charleston"
"1311","cha.sc","22","1843","Charleston"
"1312","cha.sc","22","1842","Charleston"
"1313","cha.sc","22","1841","Charleston"
"1314","cha.sc","22","1840","Charleston"
"1315","cha.sc","22","1839","Charleston"
"1316","cha.sc","22","1838","Charleston"
"1317","cha.sc","22","1837","Charleston"
"1318","cha.sc","22","1836","Charleston"
"1319","cha.sc","22","1835","Charleston"
"1320","cha.sc","22","1834","Charleston"
"1321","che.wy","23","1895","Cheyenne"
"1322","che.wy","23","1894","Cheyenne"
"1323","che.wy","23","1893","Cheyenne"
"1324","che.wy","23","1892",NA
"1325","che.wy","23","1891","Cheyenne"
"1326","che.wy","23","1890","Cheyenne"
"1327","che.wy","23","1889","Cheyenne"
"1328","che.wy","23","1888","Cheyenne"
"1329","che.wy","23","1887",NA
"1330","che.wy","23","1886",NA
"1331","che.wy","23","1885",NA
"1332","che.wy","23","1884",NA
"1333","che.wy","23","1883",NA
"1334","che.wy","23","1881",NA
"1335","che.wy","23","1880",NA
"1336","che.wy","23","1879",NA
"1337","che.wy","23","1878",NA
"1338","che.wy","23","1877",NA
"1339","che.wy","23","1876",NA
"1340","che.wy","23","1875",NA
"1341","che.wy","23","1874",NA
"1342","che.wy","23","1873",NA
"1343","che.wy","23","1872",NA
"1344","che.wy","23","1871",NA
"1345","che.wy","23","1870",NA
"1346","che.wy","23","1869",NA
"1347","che.wy","23","1868",NA
"1348","che.wy","23","1867",NA
"1349","che.wy","23","1866",NA
"1350","che.wy","23","1865",NA
"1351","che.wy","23","1864",NA
"1352","che.wy","23","TIME GAP (Civil War)",NA
"1353","che.wy","23","1861",NA
"1354","che.wy","23","1860",NA
"1355","che.wy","23","1859",NA
"1356","che.wy","23","1858",NA
"1357","che.wy","23","1857",NA
"1358","che.wy","23","1856",NA
"1359","che.wy","23","1855",NA
"1360","che.wy","23","1854",NA
"1361","che.wy","23","1853",NA
"1362","che.wy","23","1852",NA
"1363","che.wy","23","1851",NA
"1364","che.wy","23","1850",NA
"1365","che.wy","23","1849",NA
"1366","che.wy","23","1848",NA
"1367","che.wy","23","1847",NA
"1368","che.wy","23","1846",NA
"1369","che.wy","23","1845",NA
"1370","che.wy","23","1844",NA
"1371","che.wy","23","1843",NA
"1372","che.wy","23","1842",NA
"1373","che.wy","23","1841",NA
"1374","che.wy","23","1840",NA
"1375","che.wy","23","1839",NA
"1376","che.wy","23","1838",NA
"1377","che.wy","23","1837",NA
"1378","che.wy","23","1836",NA
"1379","che.wy","23","1835",NA
"1380","che.wy","23","1834",NA
"1381","cle.oh","24","1895","Cleveland"
"1382","cle.oh","24","1894","Cleveland"
"1383","cle.oh","24","1893","Cleveland"
"1384","cle.oh","24","1892",NA
"1385","cle.oh","24","1891","Cleveland"
"1386","cle.oh","24","1890","Cleveland"
"1387","cle.oh","24","1889","Cleveland"
"1388","cle.oh","24","1888","Cleveland"
"1389","cle.oh","24","1887","Cleveland"
"1390","cle.oh","24","1886","Cleveland"
"1391","cle.oh","24","1885","Cleveland"
"1392","cle.oh","24","1884","Cleveland"
"1393","cle.oh","24","1883","Cleveland"
"1394","cle.oh","24","1881","Cleveland"
"1395","cle.oh","24","1880","Cleveland"
"1396","cle.oh","24","1879","Cleveland"
"1397","cle.oh","24","1878","Cleveland"
"1398","cle.oh","24","1877","Cleveland"
"1399","cle.oh","24","1876","Cleveland"
"1400","cle.oh","24","1875","Cleveland"
"1401","cle.oh","24","1874","Cleveland"
"1402","cle.oh","24","1873","Cleveland"
"1403","cle.oh","24","1872","Cleveland"
"1404","cle.oh","24","1871","Cleveland"
"1405","cle.oh","24","1870","Cleveland"
"1406","cle.oh","24","1869","Cleveland"
"1407","cle.oh","24","1868","Cleveland"
"1408","cle.oh","24","1867","Cleveland"
"1409","cle.oh","24","1866","Cleveland"
"1410","cle.oh","24","1865","Cleveland"
"1411","cle.oh","24","1864","Cleveland"
"1412","cle.oh","24","TIME GAP (Civil War)",NA
"1413","cle.oh","24","1861","Cleveland"
"1414","cle.oh","24","1860","Cleveland"
"1415","cle.oh","24","1859","Cleveland"
"1416","cle.oh","24","1858","Cleveland"
"1417","cle.oh","24","1857","Cleveland"
"1418","cle.oh","24","1856","Cleveland"
"1419","cle.oh","24","1855","Cleveland"
"1420","cle.oh","24","1854","Cleveland"
"1421","cle.oh","24","1853","Cleveland"
"1422","cle.oh","24","1852","Cleveland"
"1423","cle.oh","24","1851","Cleveland"
"1424","cle.oh","24","1850","Cleveland"
"1425","cle.oh","24","1849","Cleveland"
"1426","cle.oh","24","1848","Cleveland"
"1427","cle.oh","24","1847",NA
"1428","cle.oh","24","1846",NA
"1429","cle.oh","24","1845",NA
"1430","cle.oh","24","1844",NA
"1431","cle.oh","24","1843",NA
"1432","cle.oh","24","1842",NA
"1433","cle.oh","24","1841",NA
"1434","cle.oh","24","1840",NA
"1435","cle.oh","24","1839",NA
"1436","cle.oh","24","1838",NA
"1437","cle.oh","24","1837",NA
"1438","cle.oh","24","1836",NA
"1439","cle.oh","24","1835",NA
"1440","cle.oh","24","1834",NA
"1441","col.oh","25","1895","Columbus"
"1442","col.oh","25","1894","Columbus"
"1443","col.oh","25","1893","Columbus"
"1444","col.oh","25","1892",NA
"1445","col.oh","25","1891","Columbus"
"1446","col.oh","25","1890","Columbus"
"1447","col.oh","25","1889","Columbus"
"1448","col.oh","25","1888","Columbus"
"1449","col.oh","25","1887","Columbus"
"1450","col.oh","25","1886","Columbus"
"1451","col.oh","25","1885","Columbus"
"1452","col.oh","25","1884","Columbus"
"1453","col.oh","25","1883","Columbus"
"1454","col.oh","25","1881","Columbus"
"1455","col.oh","25","1880","Columbus"
"1456","col.oh","25","1879","Columbus"
"1457","col.oh","25","1878","Columbus"
"1458","col.oh","25","1877","Columbus"
"1459","col.oh","25","1876","Columbus"
"1460","col.oh","25","1875","Columbus"
"1461","col.oh","25","1874","Columbus"
"1462","col.oh","25","1873","Columbus"
"1463","col.oh","25","1872","Columbus"
"1464","col.oh","25","1871","Columbus"
"1465","col.oh","25","1870","Columbus"
"1466","col.oh","25","1869","Columbus"
"1467","col.oh","25","1868",NA
"1468","col.oh","25","1867",NA
"1469","col.oh","25","1866",NA
"1470","col.oh","25","1865",NA
"1471","col.oh","25","1864",NA
"1472","col.oh","25","TIME GAP (Civil War)",NA
"1473","col.oh","25","1861",NA
"1474","col.oh","25","1860",NA
"1475","col.oh","25","1859",NA
"1476","col.oh","25","1858",NA
"1477","col.oh","25","1857",NA
"1478","col.oh","25","1856",NA
"1479","col.oh","25","1855",NA
"1480","col.oh","25","1854",NA
"1481","col.oh","25","1853",NA
"1482","col.oh","25","1852",NA
"1483","col.oh","25","1851",NA
"1484","col.oh","25","1850",NA
"1485","col.oh","25","1849",NA
"1486","col.oh","25","1848",NA
"1487","col.oh","25","1847",NA
"1488","col.oh","25","1846",NA
"1489","col.oh","25","1845",NA
"1490","col.oh","25","1844",NA
"1491","col.oh","25","1843",NA
"1492","col.oh","25","1842",NA
"1493","col.oh","25","1841",NA
"1494","col.oh","25","1840",NA
"1495","col.oh","25","1839",NA
"1496","col.oh","25","1838",NA
"1497","col.oh","25","1837",NA
"1498","col.oh","25","1836",NA
"1499","col.oh","25","1835",NA
"1500","col.oh","25","1834",NA
"1501","col.wa","26","1895","Colville"
"1502","col.wa","26","1894",NA
"1503","col.wa","26","1893",NA
"1504","col.wa","26","1892",NA
"1505","col.wa","26","1891",NA
"1506","col.wa","26","1890",NA
"1507","col.wa","26","1889",NA
"1508","col.wa","26","1888",NA
"1509","col.wa","26","1887",NA
"1510","col.wa","26","1886",NA
"1511","col.wa","26","1885",NA
"1512","col.wa","26","1884",NA
"1513","col.wa","26","1883",NA
"1514","col.wa","26","1881",NA
"1515","col.wa","26","1880",NA
"1516","col.wa","26","1879",NA
"1517","col.wa","26","1878",NA
"1518","col.wa","26","1877",NA
"1519","col.wa","26","1876",NA
"1520","col.wa","26","1875",NA
"1521","col.wa","26","1874",NA
"1522","col.wa","26","1873",NA
"1523","col.wa","26","1872",NA
"1524","col.wa","26","1871",NA
"1525","col.wa","26","1870",NA
"1526","col.wa","26","1869",NA
"1527","col.wa","26","1868",NA
"1528","col.wa","26","1867",NA
"1529","col.wa","26","1866",NA
"1530","col.wa","26","1865",NA
"1531","col.wa","26","1864",NA
"1532","col.wa","26","TIME GAP (Civil War)",NA
"1533","col.wa","26","1861",NA
"1534","col.wa","26","1860",NA
"1535","col.wa","26","1859",NA
"1536","col.wa","26","1858",NA
"1537","col.wa","26","1857",NA
"1538","col.wa","26","1856",NA
"1539","col.wa","26","1855","Colville"
"1540","col.wa","26","1854","Colville"
"1541","col.wa","26","1853","Colville"
"1542","col.wa","26","1852","Colville"
"1543","col.wa","26","1851","Colville"
"1544","col.wa","26","1850","Colville"
"1545","col.wa","26","1849","Colville"
"1546","col.wa","26","1848",NA
"1547","col.wa","26","1847",NA
"1548","col.wa","26","1846",NA
"1549","col.wa","26","1845",NA
"1550","col.wa","26","1844",NA
"1551","col.wa","26","1843",NA
"1552","col.wa","26","1842",NA
"1553","col.wa","26","1841",NA
"1554","col.wa","26","1840",NA
"1555","col.wa","26","1839",NA
"1556","col.wa","26","1838",NA
"1557","col.wa","26","1837",NA
"1558","col.wa","26","1836",NA
"1559","col.wa","26","1835",NA
"1560","col.wa","26","1834",NA
"1561","con.ks","27","1895","Concordia"
"1562","con.ks","27","1894","Concordia"
"1563","con.ks","27","1893","Concordia"
"1564","con.ks","27","1892",NA
"1565","con.ks","27","1891","Concordia"
"1566","con.ks","27","1890","Concordia"
"1567","con.ks","27","1889","Concordia"
"1568","con.ks","27","1888","Concordia"
"1569","con.ks","27","1887",NA
"1570","con.ks","27","1886",NA
"1571","con.ks","27","1885",NA
"1572","con.ks","27","1884",NA
"1573","con.ks","27","1883",NA
"1574","con.ks","27","1881",NA
"1575","con.ks","27","1880",NA
"1576","con.ks","27","1879",NA
"1577","con.ks","27","1878",NA
"1578","con.ks","27","1877",NA
"1579","con.ks","27","1876",NA
"1580","con.ks","27","1875",NA
"1581","con.ks","27","1874",NA
"1582","con.ks","27","1873",NA
"1583","con.ks","27","1872",NA
"1584","con.ks","27","1871",NA
"1585","con.ks","27","1870",NA
"1586","con.ks","27","1869",NA
"1587","con.ks","27","1868",NA
"1588","con.ks","27","1867",NA
"1589","con.ks","27","1866",NA
"1590","con.ks","27","1865",NA
"1591","con.ks","27","1864",NA
"1592","con.ks","27","TIME GAP (Civil War)",NA
"1593","con.ks","27","1861",NA
"1594","con.ks","27","1860",NA
"1595","con.ks","27","1859",NA
"1596","con.ks","27","1858",NA
"1597","con.ks","27","1857",NA
"1598","con.ks","27","1856",NA
"1599","con.ks","27","1855",NA
"1600","con.ks","27","1854",NA
"1601","con.ks","27","1853",NA
"1602","con.ks","27","1852",NA
"1603","con.ks","27","1851",NA
"1604","con.ks","27","1850",NA
"1605","con.ks","27","1849",NA
"1606","con.ks","27","1848",NA
"1607","con.ks","27","1847",NA
"1608","con.ks","27","1846",NA
"1609","con.ks","27","1845",NA
"1610","con.ks","27","1844",NA
"1611","con.ks","27","1843",NA
"1612","con.ks","27","1842",NA
"1613","con.ks","27","1841",NA
"1614","con.ks","27","1840",NA
"1615","con.ks","27","1839",NA
"1616","con.ks","27","1838",NA
"1617","con.ks","27","1837",NA
"1618","con.ks","27","1836",NA
"1619","con.ks","27","1835",NA
"1620","con.ks","27","1834",NA
"1621","cov.kt","28","1895","Covington"
"1622","cov.kt","28","1894","Covington"
"1623","cov.kt","28","1893","Covington"
"1624","cov.kt","28","1892",NA
"1625","cov.kt","28","1891","Covington"
"1626","cov.kt","28","1890","Covington"
"1627","cov.kt","28","1889","Covington"
"1628","cov.kt","28","1888","Covington"
"1629","cov.kt","28","1887","Covington"
"1630","cov.kt","28","1886","Covington"
"1631","cov.kt","28","1885","Covington"
"1632","cov.kt","28","1884","Covington"
"1633","cov.kt","28","1883","Covington"
"1634","cov.kt","28","1881","Covington"
"1635","cov.kt","28","1880","Covington"
"1636","cov.kt","28","1879","Covington"
"1637","cov.kt","28","1878","Covington"
"1638","cov.kt","28","1877","Covington"
"1639","cov.kt","28","1876","Covington"
"1640","cov.kt","28","1875","Covington"
"1641","cov.kt","28","1874","Covington"
"1642","cov.kt","28","1873","Covington"
"1643","cov.kt","28","1872","Covington"
"1644","cov.kt","28","1871","Covington"
"1645","cov.kt","28","1870","Covington"
"1646","cov.kt","28","1869","Covington"
"1647","cov.kt","28","1868","Covington"
"1648","cov.kt","28","1867","Diocese of Covington"
"1649","cov.kt","28","1866","Covington"
"1650","cov.kt","28","1865","Covington"
"1651","cov.kt","28","1864","Covington"
"1652","cov.kt","28","TIME GAP (Civil War)",NA
"1653","cov.kt","28","1861","Covington"
"1654","cov.kt","28","1860","Covington"
"1655","cov.kt","28","1859","Covington"
"1656","cov.kt","28","1858","Covington"
"1657","cov.kt","28","1857","Covington"
"1658","cov.kt","28","1856","Covington"
"1659","cov.kt","28","1855","Covington"
"1660","cov.kt","28","1854","Covington"
"1661","cov.kt","28","1853",NA
"1662","cov.kt","28","1852",NA
"1663","cov.kt","28","1851",NA
"1664","cov.kt","28","1850",NA
"1665","cov.kt","28","1849",NA
"1666","cov.kt","28","1848",NA
"1667","cov.kt","28","1847",NA
"1668","cov.kt","28","1846",NA
"1669","cov.kt","28","1845",NA
"1670","cov.kt","28","1844",NA
"1671","cov.kt","28","1843",NA
"1672","cov.kt","28","1842",NA
"1673","cov.kt","28","1841",NA
"1674","cov.kt","28","1840",NA
"1675","cov.kt","28","1839",NA
"1676","cov.kt","28","1838",NA
"1677","cov.kt","28","1837",NA
"1678","cov.kt","28","1836",NA
"1679","cov.kt","28","1835",NA
"1680","cov.kt","28","1834",NA
"1681","dal.tx","29","1895","Dallas"
"1682","dal.tx","29","1894","Dallas"
"1683","dal.tx","29","1893","Dallas"
"1684","dal.tx","29","1892",NA
"1685","dal.tx","29","1891",NA
"1686","dal.tx","29","1890",NA
"1687","dal.tx","29","1889",NA
"1688","dal.tx","29","1888",NA
"1689","dal.tx","29","1887",NA
"1690","dal.tx","29","1886",NA
"1691","dal.tx","29","1885",NA
"1692","dal.tx","29","1884",NA
"1693","dal.tx","29","1883",NA
"1694","dal.tx","29","1881",NA
"1695","dal.tx","29","1880",NA
"1696","dal.tx","29","1879",NA
"1697","dal.tx","29","1878",NA
"1698","dal.tx","29","1877",NA
"1699","dal.tx","29","1876",NA
"1700","dal.tx","29","1875",NA
"1701","dal.tx","29","1874",NA
"1702","dal.tx","29","1873",NA
"1703","dal.tx","29","1872",NA
"1704","dal.tx","29","1871",NA
"1705","dal.tx","29","1870",NA
"1706","dal.tx","29","1869",NA
"1707","dal.tx","29","1868",NA
"1708","dal.tx","29","1867",NA
"1709","dal.tx","29","1866",NA
"1710","dal.tx","29","1865",NA
"1711","dal.tx","29","1864",NA
"1712","dal.tx","29","TIME GAP (Civil War)",NA
"1713","dal.tx","29","1861",NA
"1714","dal.tx","29","1860",NA
"1715","dal.tx","29","1859",NA
"1716","dal.tx","29","1858",NA
"1717","dal.tx","29","1857",NA
"1718","dal.tx","29","1856",NA
"1719","dal.tx","29","1855",NA
"1720","dal.tx","29","1854",NA
"1721","dal.tx","29","1853",NA
"1722","dal.tx","29","1852",NA
"1723","dal.tx","29","1851",NA
"1724","dal.tx","29","1850",NA
"1725","dal.tx","29","1849",NA
"1726","dal.tx","29","1848",NA
"1727","dal.tx","29","1847",NA
"1728","dal.tx","29","1846",NA
"1729","dal.tx","29","1845",NA
"1730","dal.tx","29","1844",NA
"1731","dal.tx","29","1843",NA
"1732","dal.tx","29","1842",NA
"1733","dal.tx","29","1841",NA
"1734","dal.tx","29","1840",NA
"1735","dal.tx","29","1839",NA
"1736","dal.tx","29","1838",NA
"1737","dal.tx","29","1837",NA
"1738","dal.tx","29","1836",NA
"1739","dal.tx","29","1835",NA
"1740","dal.tx","29","1834",NA
"1741","dav.ia","30","1895","Davenport"
"1742","dav.ia","30","1894","Davenport"
"1743","dav.ia","30","1893","Davenport"
"1744","dav.ia","30","1892",NA
"1745","dav.ia","30","1891","Davenport"
"1746","dav.ia","30","1890","Davenport"
"1747","dav.ia","30","1889","Davenport"
"1748","dav.ia","30","1888","Davenport"
"1749","dav.ia","30","1887","Davenport"
"1750","dav.ia","30","1886","Davenport"
"1751","dav.ia","30","1885",NA
"1752","dav.ia","30","1884",NA
"1753","dav.ia","30","1883",NA
"1754","dav.ia","30","1881",NA
"1755","dav.ia","30","1880",NA
"1756","dav.ia","30","1879",NA
"1757","dav.ia","30","1878",NA
"1758","dav.ia","30","1877",NA
"1759","dav.ia","30","1876",NA
"1760","dav.ia","30","1875",NA
"1761","dav.ia","30","1874",NA
"1762","dav.ia","30","1873",NA
"1763","dav.ia","30","1872",NA
"1764","dav.ia","30","1871",NA
"1765","dav.ia","30","1870",NA
"1766","dav.ia","30","1869",NA
"1767","dav.ia","30","1868",NA
"1768","dav.ia","30","1867",NA
"1769","dav.ia","30","1866",NA
"1770","dav.ia","30","1865",NA
"1771","dav.ia","30","1864",NA
"1772","dav.ia","30","TIME GAP (Civil War)",NA
"1773","dav.ia","30","1861",NA
"1774","dav.ia","30","1860",NA
"1775","dav.ia","30","1859",NA
"1776","dav.ia","30","1858",NA
"1777","dav.ia","30","1857",NA
"1778","dav.ia","30","1856",NA
"1779","dav.ia","30","1855",NA
"1780","dav.ia","30","1854",NA
"1781","dav.ia","30","1853",NA
"1782","dav.ia","30","1852",NA
"1783","dav.ia","30","1851",NA
"1784","dav.ia","30","1850",NA
"1785","dav.ia","30","1849",NA
"1786","dav.ia","30","1848",NA
"1787","dav.ia","30","1847",NA
"1788","dav.ia","30","1846",NA
"1789","dav.ia","30","1845",NA
"1790","dav.ia","30","1844",NA
"1791","dav.ia","30","1843",NA
"1792","dav.ia","30","1842",NA
"1793","dav.ia","30","1841",NA
"1794","dav.ia","30","1840",NA
"1795","dav.ia","30","1839",NA
"1796","dav.ia","30","1838",NA
"1797","dav.ia","30","1837",NA
"1798","dav.ia","30","1836",NA
"1799","dav.ia","30","1835",NA
"1800","dav.ia","30","1834",NA
"1801","den.co","31","1895","Denver"
"1802","den.co","31","1894","Denver"
"1803","den.co","31","1893","Denver"
"1804","den.co","31","1892",NA
"1805","den.co","31","1891","Denver"
"1806","den.co","31","1890","Denver"
"1807","den.co","31","1889","Denver"
"1808","den.co","31","1888","Denver"
"1809","den.co","31","1887","Vicariate-Apostolic Colorado"
"1810","den.co","31","1886","Vicariate Apostolic of Colorado"
"1811","den.co","31","1885","Vicariate Apostolic of Colorado"
"1812","den.co","31","1884","Vicariate Apostolic of Colorado"
"1813","den.co","31","1883","Vicariate Apostolic of Colorado"
"1814","den.co","31","1881","Vicariate Apostolic of Colorado"
"1815","den.co","31","1880","Vicariate Apostolic of Colorado"
"1816","den.co","31","1879","Vicariate Apostolic of Colorado"
"1817","den.co","31","1878","Vicariate Apostolic of Colorado"
"1818","den.co","31","1877","Vicariate Apostolic of Colorado"
"1819","den.co","31","1876","Vicariate Apostolic of Colorado"
"1820","den.co","31","1875","Vicariate Apostolic of Colorado"
"1821","den.co","31","1874","Vicariate Apostolic of Colorado"
"1822","den.co","31","1873","Vicariate Apostolic of Colorado"
"1823","den.co","31","1872","Vicariate Apostolic of Colorado"
"1824","den.co","31","1871","Vicariate Apostolic of Colorado and Utah"
"1825","den.co","31","1870","Vicariate Apostolic of Colorado and Utah"
"1826","den.co","31","1869","Vicariate Apostolic of Colorado and Utah"
"1827","den.co","31","1868",NA
"1828","den.co","31","1867",NA
"1829","den.co","31","1866",NA
"1830","den.co","31","1865",NA
"1831","den.co","31","1864",NA
"1832","den.co","31","TIME GAP (Civil War)",NA
"1833","den.co","31","1861",NA
"1834","den.co","31","1860",NA
"1835","den.co","31","1859",NA
"1836","den.co","31","1858",NA
"1837","den.co","31","1857",NA
"1838","den.co","31","1856",NA
"1839","den.co","31","1855",NA
"1840","den.co","31","1854",NA
"1841","den.co","31","1853",NA
"1842","den.co","31","1852",NA
"1843","den.co","31","1851",NA
"1844","den.co","31","1850",NA
"1845","den.co","31","1849",NA
"1846","den.co","31","1848",NA
"1847","den.co","31","1847",NA
"1848","den.co","31","1846",NA
"1849","den.co","31","1845",NA
"1850","den.co","31","1844",NA
"1851","den.co","31","1843",NA
"1852","den.co","31","1842",NA
"1853","den.co","31","1841",NA
"1854","den.co","31","1840",NA
"1855","den.co","31","1839",NA
"1856","den.co","31","1838",NA
"1857","den.co","31","1837",NA
"1858","den.co","31","1836",NA
"1859","den.co","31","1835",NA
"1860","den.co","31","1834",NA
"1861","det.mi","32","1895","Detroit"
"1862","det.mi","32","1894","Detroit"
"1863","det.mi","32","1893","Detroit"
"1864","det.mi","32","1892",NA
"1865","det.mi","32","1891","Detroit"
"1866","det.mi","32","1890","Detroit"
"1867","det.mi","32","1889","Detroit"
"1868","det.mi","32","1888","Detroit"
"1869","det.mi","32","1887","Detroit"
"1870","det.mi","32","1886","Detroit"
"1871","det.mi","32","1885","Detroit"
"1872","det.mi","32","1884","Detroit"
"1873","det.mi","32","1883","Detroit"
"1874","det.mi","32","1881","Detroit"
"1875","det.mi","32","1880","Detroit"
"1876","det.mi","32","1879","Detroit"
"1877","det.mi","32","1878","Detroit"
"1878","det.mi","32","1877","Detroit"
"1879","det.mi","32","1876","Detroit"
"1880","det.mi","32","1875","Detroit"
"1881","det.mi","32","1874","Detroit"
"1882","det.mi","32","1873","Detroit"
"1883","det.mi","32","1872","Detroit"
"1884","det.mi","32","1871","Detroit"
"1885","det.mi","32","1870","Detroit"
"1886","det.mi","32","1869","Detroit"
"1887","det.mi","32","1868","Detroit"
"1888","det.mi","32","1867","Detroit"
"1889","det.mi","32","1866","Detroit"
"1890","det.mi","32","1865","Detroit"
"1891","det.mi","32","1864","Detroit"
"1892","det.mi","32","TIME GAP (Civil War)",NA
"1893","det.mi","32","1861","Detroit"
"1894","det.mi","32","1860","Detroit"
"1895","det.mi","32","1859","Detroit"
"1896","det.mi","32","1858","Detroit"
"1897","det.mi","32","1857","Detroit"
"1898","det.mi","32","1856","Detroit"
"1899","det.mi","32","1855","Detroit"
"1900","det.mi","32","1854","Detroit"
"1901","det.mi","32","1853","Detroit"
"1902","det.mi","32","1852","Detroit"
"1903","det.mi","32","1851","Detroit"
"1904","det.mi","32","1850","Detroit"
"1905","det.mi","32","1849","Detroit"
"1906","det.mi","32","1848","Detroit"
"1907","det.mi","32","1847","Detroit"
"1908","det.mi","32","1846","Detroit"
"1909","det.mi","32","1845","Detroit"
"1910","det.mi","32","1844","Detroit"
"1911","det.mi","32","1843","Detroit"
"1912","det.mi","32","1842","Detroit"
"1913","det.mi","32","1841","Detroit"
"1914","det.mi","32","1840","Detroit"
"1915","det.mi","32","1839","Detroit"
"1916","det.mi","32","1838","Detroit"
"1917","det.mi","32","1837","Detroit"
"1918","det.mi","32","1836","Detroit"
"1919","det.mi","32","1835","Detroit"
"1920","det.mi","32","1834","Detroit"
"1921","dul.mn","33","1895","Duluth"
"1922","dul.mn","33","1894","Duluth"
"1923","dul.mn","33","1893","Duluth"
"1924","dul.mn","33","1892",NA
"1925","dul.mn","33","1891","Duluth"
"1926","dul.mn","33","1890","Duluth"
"1927","dul.mn","33","1889",NA
"1928","dul.mn","33","1888",NA
"1929","dul.mn","33","1887",NA
"1930","dul.mn","33","1886",NA
"1931","dul.mn","33","1885",NA
"1932","dul.mn","33","1884",NA
"1933","dul.mn","33","1883",NA
"1934","dul.mn","33","1881",NA
"1935","dul.mn","33","1880",NA
"1936","dul.mn","33","1879",NA
"1937","dul.mn","33","1878",NA
"1938","dul.mn","33","1877",NA
"1939","dul.mn","33","1876",NA
"1940","dul.mn","33","1875",NA
"1941","dul.mn","33","1874",NA
"1942","dul.mn","33","1873",NA
"1943","dul.mn","33","1872",NA
"1944","dul.mn","33","1871",NA
"1945","dul.mn","33","1870",NA
"1946","dul.mn","33","1869",NA
"1947","dul.mn","33","1868",NA
"1948","dul.mn","33","1867",NA
"1949","dul.mn","33","1866",NA
"1950","dul.mn","33","1865",NA
"1951","dul.mn","33","1864",NA
"1952","dul.mn","33","TIME GAP (Civil War)",NA
"1953","dul.mn","33","1861",NA
"1954","dul.mn","33","1860",NA
"1955","dul.mn","33","1859",NA
"1956","dul.mn","33","1858",NA
"1957","dul.mn","33","1857",NA
"1958","dul.mn","33","1856",NA
"1959","dul.mn","33","1855",NA
"1960","dul.mn","33","1854",NA
"1961","dul.mn","33","1853",NA
"1962","dul.mn","33","1852",NA
"1963","dul.mn","33","1851",NA
"1964","dul.mn","33","1850",NA
"1965","dul.mn","33","1849",NA
"1966","dul.mn","33","1848",NA
"1967","dul.mn","33","1847",NA
"1968","dul.mn","33","1846",NA
"1969","dul.mn","33","1845",NA
"1970","dul.mn","33","1844",NA
"1971","dul.mn","33","1843",NA
"1972","dul.mn","33","1842",NA
"1973","dul.mn","33","1841",NA
"1974","dul.mn","33","1840",NA
"1975","dul.mn","33","1839",NA
"1976","dul.mn","33","1838",NA
"1977","dul.mn","33","1837",NA
"1978","dul.mn","33","1836",NA
"1979","dul.mn","33","1835",NA
"1980","dul.mn","33","1834",NA
"1981","erie.pa","34","1895","Erie"
"1982","erie.pa","34","1894","Erie"
"1983","erie.pa","34","1893","Erie"
"1984","erie.pa","34","1892",NA
"1985","erie.pa","34","1891","Erie"
"1986","erie.pa","34","1890","Erie"
"1987","erie.pa","34","1889","Erie"
"1988","erie.pa","34","1888","Erie"
"1989","erie.pa","34","1887","Erie"
"1990","erie.pa","34","1886","Erie"
"1991","erie.pa","34","1885","Erie"
"1992","erie.pa","34","1884","Erie"
"1993","erie.pa","34","1883","Erie"
"1994","erie.pa","34","1881","Erie"
"1995","erie.pa","34","1880","Erie"
"1996","erie.pa","34","1879","Erie"
"1997","erie.pa","34","1878","Erie"
"1998","erie.pa","34","1877","Erie"
"1999","erie.pa","34","1876","Erie"
"2000","erie.pa","34","1875","Erie"
"2001","erie.pa","34","1874","Erie"
"2002","erie.pa","34","1873","Erie"
"2003","erie.pa","34","1872","Erie"
"2004","erie.pa","34","1871","Erie"
"2005","erie.pa","34","1870","Erie"
"2006","erie.pa","34","1869","Erie"
"2007","erie.pa","34","1868","Erie"
"2008","erie.pa","34","1867","Erie"
"2009","erie.pa","34","1866","Erie"
"2010","erie.pa","34","1865","Erie"
"2011","erie.pa","34","1864","Erie"
"2012","erie.pa","34","TIME GAP (Civil War)",NA
"2013","erie.pa","34","1861","Erie"
"2014","erie.pa","34","1860","Erie"
"2015","erie.pa","34","1859","Erie"
"2016","erie.pa","34","1858","Erie"
"2017","erie.pa","34","1857","Erie"
"2018","erie.pa","34","1856","Erie"
"2019","erie.pa","34","1855","Erie"
"2020","erie.pa","34","1854","Erie"
"2021","erie.pa","34","1853",NA
"2022","erie.pa","34","1852",NA
"2023","erie.pa","34","1851",NA
"2024","erie.pa","34","1850",NA
"2025","erie.pa","34","1849",NA
"2026","erie.pa","34","1848",NA
"2027","erie.pa","34","1847",NA
"2028","erie.pa","34","1846",NA
"2029","erie.pa","34","1845",NA
"2030","erie.pa","34","1844",NA
"2031","erie.pa","34","1843",NA
"2032","erie.pa","34","1842",NA
"2033","erie.pa","34","1841",NA
"2034","erie.pa","34","1840",NA
"2035","erie.pa","34","1839",NA
"2036","erie.pa","34","1838",NA
"2037","erie.pa","34","1837",NA
"2038","erie.pa","34","1836",NA
"2039","erie.pa","34","1835",NA
"2040","erie.pa","34","1834",NA
"2041","for.in","35","1895","Fort Wayne"
"2042","for.in","35","1894","Fort Wayne"
"2043","for.in","35","1893","Fort Wayne"
"2044","for.in","35","1892",NA
"2045","for.in","35","1891","Fort Wayne"
