"","instID","instName","year","count_ids","count_names","diocese"
"418","bro.ny.0062","B.V. Mary Help of Christians",1869,5,2,"bro"
"419","bro.ny.0062","B.V. Mary Help of Christians",1870,5,2,"bro"
"420","bro.ny.0078","New Male Orphan",1866,5,2,"bro"
"421","bro.ny.0078","New Male Orphan",1867,5,2,"bro"
"422","bro.ny.0078","New Male Orphan Asylum",1868,5,3,"bro"
"423","bro.ny.0078","New Male Orphan Asylum",1869,5,3,"bro"
"424","bro.ny.0078","New Male Orphan Asylum",1870,5,3,"bro"
"425","bro.ny.0079","Female Orphan Asylum",1866,5,4,"bro"
"426","bro.ny.0079","Female Orphan Asylum",1867,5,4,"bro"
"427","bro.ny.0079","Female Orphan Asylum",1868,5,4,"bro"
"428","bro.ny.0079","Female Orphan Asylum",1869,5,4,"bro"
"429","bro.ny.0079","St. Paul's Female Orphan Asylum",1870,5,1,"bro"
"430","bro.ny.0082","Monastery and Academy of the Brothers of the Third Order of St. Francis",1866,5,3,"bro"
"431","bro.ny.0082","Monastery and Academy of the Brothers of the Third Order of St. Francis",1867,5,3,"bro"
"432","bro.ny.0082","Monastery and Academy of the Brothers of the Third Order of St. Francis",1868,5,3,"bro"
"433","bro.ny.0082","Academy of the Brothers of the Third Order of St. Francis",1869,5,2,"bro"
"434","bro.ny.0082","Academy of the Brothers of the Third Order of St. Francis",1870,5,2,"bro"
"435","bro.ny.0085","Sisters of the Poor",1866,5,3,"bro"
"436","bro.ny.0085","Sisters of the Poor",1867,5,3,"bro"
"437","bro.ny.0085","Sisters of the Poor",1868,5,3,"bro"
"438","bro.ny.0085","Sisters of the Poor of St. Francis",1869,5,1,"bro"
"439","bro.ny.0085","Sisters of the Poor of St. Francis, St. Peter's Hospital",1870,5,1,"bro"
"440","buf.ny.0012","St. Vincent de Paul's",1868,3,2,"buf"
"441","buf.ny.0012","St. Vincent de Paul's",1869,3,2,"buf"
"442","buf.ny.0012","St. Vincent's",1870,3,1,"buf"
"443","buf.ny.0019","Chapel at St. Vincent's Asylum for Widows and Foundlings",1868,3,2,"buf"
"444","buf.ny.0019","Chapel at St. Vincent's Asylum for Widows and Foundlings",1869,3,2,"buf"
"445","buf.ny.0019","Chapel at St. Vincent's Foundling and Lying-in Asylum",1870,3,1,"buf"
"446","buf.ny.0022","Chapel of the Gray Nuns",1868,3,2,"buf"
"447","buf.ny.0022","Chapel of the Gray Nuns",1869,3,2,"buf"
"448","buf.ny.0022","Chapel at the Convent of the Gray Nuns",1870,3,1,"buf"
"449","buf.ny.0093","St. Gabriel",1869,2,1,"buf"
"450","buf.ny.0093","St. Raphael's",1870,2,1,"buf"
"451","buf.ny.0107","Annunciation",1868,3,2,"buf"
"452","buf.ny.0107","Annunciation",1869,3,2,"buf"
"453","buf.ny.0107","Annunciation B.V.M.",1870,3,1,"buf"
"454","buf.ny.0136","St. Joseph's School",1868,3,2,"buf"
"455","buf.ny.0136","St. Joseph's School",1869,3,2,"buf"
"456","buf.ny.0136","St. Joseph's School, Cathedral",1870,3,1,"buf"
"457","buf.ny.0137","St. Joseph's School for Girls",1868,3,2,"buf"
"458","buf.ny.0137","St. Joseph's School for Girls",1869,3,2,"buf"
"459","buf.ny.0137","St. Joseph's School",1870,3,1,"buf"
"460","buf.ny.0166","St. Mary's Orphan Asylum",1868,3,1,"buf"
"461","buf.ny.0166","St. Mary's Orphan Asylum and School",1869,3,2,"buf"
"462","buf.ny.0166","St. Mary's Orphan Asylum and School",1870,3,2,"buf"
"463","bur.vt.0001","St. Mary's Cathedral",1868,3,1,"bur"
"464","bur.vt.0001","Cathedral of the Immaculate Conception",1869,3,2,"bur"
"465","bur.vt.0001","Cathedral of the Immaculate Conception",1870,3,2,"bur"
"466","bur.vt.0032","Assumption of the B. V. M",1868,3,2,"bur"
"467","bur.vt.0032","Assumption of the B. V. M",1869,3,2,"bur"
"468","bur.vt.0032","Assumption of the Blessed Virgin Mary",1870,3,1,"bur"
"469","bur.vt.0053","Nativity of the B. V. M",1868,3,2,"bur"
"470","bur.vt.0053","Nativity of the B. V. M",1869,3,2,"bur"
"471","bur.vt.0053","Nativity of the Blessed Virgin Mary",1870,3,1,"bur"
"472","cha.sc.0021","St. Mary's",1868,3,2,"cha"
"473","cha.sc.0021","St. Mary's",1869,3,2,"cha"
"474","cha.sc.0021","St. Mary of the Immaculate Conception",1870,3,1,"cha"
"475","cha.sc.0040","Girl's Orphan Asylum",1868,3,2,"cha"
"476","cha.sc.0040","Girl's Orphan Asylum",1869,3,2,"cha"
"477","cha.sc.0040","Convent of the Sisters of Our Lady of Mercy",1870,3,1,"cha"
"478","cha.sc.0041","Boy's Orphan Asylum",1868,3,2,"cha"
"479","cha.sc.0041","Boy's Orphan Asylum",1869,3,2,"cha"
"480","cha.sc.0041","Convent of the Sisters of Our Lady of Mercy",1870,3,1,"cha"
"481","cha.sc.0042","Academy of the Sisters",1868,3,2,"cha"
"482","cha.sc.0042","Academy of the Sisters",1869,3,2,"cha"
"483","cha.sc.0042","Saint Mary, Star of the Sea",1870,3,1,"cha"
"484","den.co.0016","St. Patrick's",1866,4,3,"den"
"485","den.co.0016","St. Patrick's",1867,4,3,"den"
"486","den.co.0016","St. Patrick's",1868,4,3,"den"
"487","den.co.0016","Church of St. Patrick",1870,4,1,"den"
"488","den.co.0037","Chapel of the Holy Trinity",1866,2,1,"den"
"489","den.co.0037","Church of the Holy Trinity",1870,2,1,"den"
"490","den.co.0054","St. Mary's Convent and Academy of the Sisters of Loretto",1866,4,1,"den"
"491","den.co.0054","St. Mary's Convent and Academy",1867,4,3,"den"
"492","den.co.0054","St. Mary's Convent and Academy",1868,4,3,"den"
"493","den.co.0054","St. Mary's Convent and Academy",1870,4,3,"den"
"494","det.mi.0014","Immaculate Conception",1867,4,2,"det"
"495","det.mi.0014","Immaculate Conception",1868,4,2,"det"
"496","det.mi.0014","Immaculate Conception of the B.V.M.",1869,4,2,"det"
"497","det.mi.0014","Immaculate Conception of the B.V.M.",1870,4,2,"det"
"498","det.mi.0035","St. Francis Xavier",1867,4,1,"det"
"499","det.mi.0035","St. Francis Xavier's",1868,4,3,"det"
"500","det.mi.0035","St. Francis Xavier's",1869,4,3,"det"
"501","det.mi.0035","St. Francis Xavier's",1870,4,3,"det"
"502","det.mi.0047","St. Philip Beniti",1867,4,1,"det"
"503","det.mi.0047","St. Philip Benitii",1868,4,3,"det"
"504","det.mi.0047","St. Philip Benitii",1869,4,3,"det"
"505","det.mi.0047","St. Philip Benitii",1870,4,3,"det"
"506","det.mi.0048","Assumption B.M.V.",1867,4,3,"det"
"507","det.mi.0048","Assumption B.M.V.",1868,4,3,"det"
"508","det.mi.0048","Assumption B.M.V.",1869,4,3,"det"
"509","det.mi.0048","Assumption B.V.M.",1870,4,1,"det"
"510","det.mi.0049","Annunciation B.M.V.",1867,4,2,"det"
"511","det.mi.0049","Annunciation B.M.V.",1868,4,2,"det"
"512","det.mi.0049","Annunciation B.V.M.",1869,4,2,"det"
"513","det.mi.0049","Annunciation B.V.M.",1870,4,2,"det"
"514","det.mi.0082","St. Lawrence",1868,3,1,"det"
"515","det.mi.0082","St. Alphonsus'",1869,3,2,"det"
"516","det.mi.0082","St. Alphonsus'",1870,3,2,"det"
"517","det.mi.0109","Immaculate Conception B.M.V.",1867,4,2,"det"
"518","det.mi.0109","Immaculate Conception B.M.V.",1868,4,2,"det"
"519","det.mi.0109","Immaculate Conception B.V.M.",1869,4,2,"det"
"520","det.mi.0109","Immaculate Conception B.V.M.",1870,4,2,"det"
"521","det.mi.0123","Immaculate Conception B.M.V.",1867,4,2,"det"
"522","det.mi.0123","Immaculate Conception B.M.V.",1868,4,2,"det"
"523","det.mi.0123","Immaculate Conception B.V.M.",1869,4,2,"det"
"524","det.mi.0123","Immaculate Conception B.V.M.",1870,4,2,"det"
"525","det.mi.0141","St. Vincent de Paul's",1867,4,1,"det"
"526","det.mi.0141","St. Vincent of Paul's",1868,4,3,"det"
"527","det.mi.0141","St. Vincent of Paul's",1869,4,3,"det"
"528","det.mi.0141","St. Vincent of Paul's",1870,4,3,"det"
"529","det.mi.0157","St. Louis'",1867,4,2,"det"
"530","det.mi.0157","St. Louis'",1868,4,2,"det"
"531","det.mi.0157","St. Louis",1869,4,2,"det"
"532","det.mi.0157","St. Louis",1870,4,2,"det"
"533","det.mi.0161","Immaculate Conception B.M.V.",1867,4,2,"det"
"534","det.mi.0161","Immaculate Conception B.M.V.",1868,4,2,"det"
"535","det.mi.0161","Immaculate Conception B.V.M.",1869,4,2,"det"
"536","det.mi.0161","Immaculate Conception B.V.M.",1870,4,2,"det"
"537","det.mi.0172","St. Peter's",1867,4,2,"det"
"538","det.mi.0172","St. Peter's",1868,4,2,"det"
"539","det.mi.0172","St. Mary's",1869,4,2,"det"
"540","det.mi.0172","St. Mary's",1870,4,2,"det"
"541","det.mi.0181","Sister-Servants of the Immaculate Heart of Mary",1867,4,3,"det"
"542","det.mi.0181","Sister-Servants of the Immaculate Heart of Mary",1868,4,3,"det"
"543","det.mi.0181","Sister-Servants of the Immaculate Heart of Mary",1869,4,3,"det"
"544","det.mi.0181","Mother House and Novitiate of the Sister-Servants of the Immaculate Heart of Mary",1870,4,1,"det"
"545","erie.pa.0011","St. Joseph's",1868,3,2,"eri"
"546","erie.pa.0011","St. Joseph's",1869,3,2,"eri"
"547","erie.pa.0011","Immaculate Heart of Mary",1870,3,1,"eri"
"548","erie.pa.0046","St. Francis'",1868,3,2,"eri"
"549","erie.pa.0046","St. Francis'",1869,3,2,"eri"
"550","erie.pa.0046","St. Francis Xavier's",1870,3,1,"eri"
"551","erie.pa.0072","St. Aloysius'",1868,3,2,"eri"
"552","erie.pa.0072","St. Aloysius'",1869,3,2,"eri"
"553","erie.pa.0072","St. Elizabeth's",1870,3,1,"eri"
"554","erie.pa.0099","St. Mary's",1868,3,2,"eri"
"555","erie.pa.0099","St. Mary's",1869,3,2,"eri"
"556","erie.pa.0099","St. Mary's School",1870,3,1,"eri"
"557","erie.pa.0100","St. Joseph's",1868,3,2,"eri"
"558","erie.pa.0100","St. Joseph's",1869,3,2,"eri"
"559","erie.pa.0100","St. Joseph's School",1870,3,1,"eri"
"560","erie.pa.0116","Mother House and Novitiate of the Sisters of St. Bridget",1868,2,1,"eri"
"561","erie.pa.0116","Mother House and Novitiate of St. Bridget",1869,2,1,"eri"
"562","erie.pa.0117","Academy of the Sisters of St. Bridget",1868,2,1,"eri"
"563","erie.pa.0117","Academy of St. Bridget",1869,2,1,"eri"
"564","gal.tx.0023","St. Mary's Church",1867,4,3,"gal"
"565","gal.tx.0023","St. Mary's Church",1868,4,3,"gal"
"566","gal.tx.0023","St. Mary's Church",1869,4,3,"gal"
"567","gal.tx.0023","Church of the Immaculate Conception",1870,4,1,"gal"
"568","gal.tx.0167","Sœurs Hospitalières",1869,2,1,"gal"
"569","gal.tx.0167","St. Mary's Infirmary",1870,2,1,"gal"
"570","gra.ca.0053","St. Canicus",1866,5,3,"gra"
"571","gra.ca.0053","St. Canicus",1867,5,3,"gra"
"572","gra.ca.0053","St. Canicus",1868,5,3,"gra"
"573","gra.ca.0053","St. Canice",1869,5,2,"gra"
"574","gra.ca.0053","St. Canice",1870,5,2,"gra"
"575","gra.ca.0076","Most Holy Trinity",1866,5,1,"gra"
"576","gra.ca.0076","St. Patrick's",1867,5,4,"gra"
"577","gra.ca.0076","St. Patrick's",1868,5,4,"gra"
"578","gra.ca.0076","St. Patrick's",1869,5,4,"gra"
"579","gra.ca.0076","St. Patrick's",1870,5,4,"gra"
"580","gra.ca.0082","St. Dominick's Church",1868,3,2,"gra"
"581","gra.ca.0082","St. Dominick's Church",1869,3,2,"gra"
"582","gra.ca.0082","St. Augustine's Church",1870,3,1,"gra"
"583","gra.ca.0101","St. Mary of the Mountain",1865,6,1,"gra"
"584","gra.ca.0101","St. Mary's",1866,6,5,"gra"
"585","gra.ca.0101","St. Mary's",1867,6,5,"gra"
"586","gra.ca.0101","St. Mary's",1868,6,5,"gra"
"587","gra.ca.0101","St. Mary's",1869,6,5,"gra"
"588","gra.ca.0101","St. Mary's",1870,6,5,"gra"
"589","gra.ca.0110","School for boys, at the St. Joseph's Church",1865,6,5,"gra"
"590","gra.ca.0110","School for boys, at the St. Joseph's Church",1866,6,5,"gra"
"591","gra.ca.0110","School for boys, at the St. Joseph's Church",1867,6,5,"gra"
"592","gra.ca.0110","School for boys, at the St. Joseph's Church",1868,6,5,"gra"
"593","gra.ca.0110","School for boys, at the St. Joseph's Church",1869,6,5,"gra"
"594","gra.ca.0110","School for boys",1870,6,1,"gra"
"595","har.pa.0068","St. Joseph's Academy",1868,3,1,"har"
"596","har.pa.0068","St. Joseph's Convent",1869,3,1,"har"
"597","har.pa.0068","St. Joseph's Convent and Academy",1870,3,1,"har"
"598","har.pa.0070","Convent of the Sisters",1869,2,1,"har"
"599","har.pa.0070","Convent and Academy of the Sisters of Mercy",1870,2,1,"har"
"600","lac.wi.0017","St. Mary's Nativity",1869,2,1,"lac"
"601","lac.wi.0017","Nativity B.V.M.",1870,2,1,"lac"
"602","mar.mi.0002","St. Mary's Church",1868,3,1,"mar"
"603","mar.mi.0002","St. Mary's",1869,3,2,"mar"
"604","mar.mi.0002","St. Mary's",1870,3,2,"mar"
"605","mar.mi.0003","Church of the Assumption of the B.V. Mary",1868,3,1,"mar"
"606","mar.mi.0003","Assumption",1869,3,2,"mar"
"607","mar.mi.0003","Assumption",1870,3,2,"mar"
"608","mar.mi.0004","Church of the Most Holy Redeemer",1868,3,1,"mar"
"609","mar.mi.0004","Holy Redeemer",1869,3,2,"mar"
"610","mar.mi.0004","Holy Redeemer",1870,3,2,"mar"
"611","mar.mi.0006","Church of the Immaculate Conception of the B.V. Mary",1868,3,1,"mar"
"612","mar.mi.0006","Immaculate Conception",1869,3,2,"mar"
"613","mar.mi.0006","Immaculate Conception",1870,3,2,"mar"
"614","mar.mi.0007","St. Ann's Church",1868,3,1,"mar"
"615","mar.mi.0007","St. Ann's",1869,3,2,"mar"
"616","mar.mi.0007","St. Ann's",1870,3,2,"mar"
"617","mar.mi.0008","Church of St. Ignatius Loyola",1868,3,1,"mar"
"618","mar.mi.0008","St. Ignatius Loyola",1869,3,2,"mar"
"619","mar.mi.0008","St. Ignatius Loyola",1870,3,2,"mar"
"620","mar.mi.0009","Church of St. Joseph",1868,3,1,"mar"
"621","mar.mi.0009","St. Joseph's",1869,3,2,"mar"
"622","mar.mi.0009","St. Joseph's",1870,3,2,"mar"
"623","mar.mi.0010","Church of the Most Holy Name of Jesus",1868,3,1,"mar"
"624","mar.mi.0010","Holy Name",1869,3,2,"mar"
"625","mar.mi.0010","Holy Name",1870,3,2,"mar"
"626","mar.mi.0011","St. Ann's Church",1868,3,1,"mar"
"627","mar.mi.0011","St. Ann's",1869,3,2,"mar"
"628","mar.mi.0011","St. Ann's",1870,3,2,"mar"
"629","mar.mi.0012","St. Martin's Church",1868,3,1,"mar"
"630","mar.mi.0012","SS. Peter and Paul's",1869,3,2,"mar"
"631","mar.mi.0012","SS. Peter and Paul's",1870,3,2,"mar"
"632","mar.mi.0014","St. Paul's Church",1868,3,1,"mar"
"633","mar.mi.0014","St. Paul's",1869,3,2,"mar"
"634","mar.mi.0014","St. Paul's",1870,3,2,"mar"
"635","mar.mi.0015","Church of St. Francis Xavier",1868,3,1,"mar"
"636","mar.mi.0015","St. Francis Xavier's",1869,3,2,"mar"
"637","mar.mi.0015","St. Francis Xavier's",1870,3,2,"mar"
"638","mar.mi.0016","St. Patrick's Church",1868,3,1,"mar"
"639","mar.mi.0016","St. Patrick's",1869,3,2,"mar"
"640","mar.mi.0016","St. Patrick's",1870,3,2,"mar"
"641","mar.mi.0017","Church of St. Ignatius Loyola",1868,3,1,"mar"
"642","mar.mi.0017","St. Ignatius Loyola",1869,3,2,"mar"
"643","mar.mi.0017","St. Ignatius Loyola",1870,3,2,"mar"
"644","mar.mi.0020","Church of Our Saviour, the Friend of Children",1868,3,1,"mar"
"645","mar.mi.0020","Our Saviour, Friend of Children",1869,3,2,"mar"
"646","mar.mi.0020","Our Saviour, Friend of Children",1870,3,2,"mar"
"647","mar.mi.0038","Ursuline Convent, Academy, Boarding and Day School",1868,3,1,"mar"
"648","mar.mi.0038","Ursuline Convent, Academy, and Day School",1869,3,2,"mar"
"649","mar.mi.0038","Ursuline Convent, Academy, and Day School",1870,3,2,"mar"
"650","mar.mi.0039","Convent of Sisters of St. Joseph, Academy, Boarding and Day-School",1868,3,2,"mar"
"651","mar.mi.0039","Convent of Sisters of St. Joseph, Academy, Boarding and Day-School",1869,3,2,"mar"
"652","mar.mi.0039","Convent of Sisters of St. Joseph, Academy, Boarding and Day School",1870,3,1,"mar"
"653","mar.mi.0040","Convent of Sisters of St. Joseph, Boarding and Day-School",1868,3,2,"mar"
"654","mar.mi.0040","Convent of Sisters of St. Joseph, Boarding and Day-School",1869,3,2,"mar"
"655","mar.mi.0040","Convent of Sisters of St. Joseph, Boarding and Day School",1870,3,1,"mar"
"656","mar.mi.0041","Convent of Sisters of St. Joseph, Boarding and Day-School",1868,3,2,"mar"
"657","mar.mi.0041","Convent of Sisters of St. Joseph, Boarding and Day-School",1869,3,2,"mar"
"658","mar.mi.0041","Convent of Sisters of St. Joseph, Boarding and Day School",1870,3,1,"mar"
"659","mob.al.0040","Brothers' Academy and Boarding-School",1867,4,3,"mob"
"660","mob.al.0040","Brothers' Academy and Boarding-School",1868,4,3,"mob"
"661","mob.al.0040","Brothers' Academy and Boarding-School",1869,4,3,"mob"
"662","mob.al.0040","Brothers' Academy and Boarding School",1870,4,1,"mob"
"663","mob.al.0041","Brothers' Day Schools",1869,2,1,"mob"
"664","mob.al.0041","Brothers' Day School",1870,2,1,"mob"
"665","mon.ca.0014","Church of the Immaculate Conception",1864,7,6,"mon"
"666","mon.ca.0014","Church of the Immaculate Conception",1865,7,6,"mon"
"667","mon.ca.0014","Immaculate Conception",1866,7,1,"mon"
"668","mon.ca.0014","Church of the Immaculate Conception",1867,7,6,"mon"
"669","mon.ca.0014","Church of the Immaculate Conception",1868,7,6,"mon"
"670","mon.ca.0014","Church of the Immaculate Conception",1869,7,6,"mon"
"671","mon.ca.0014","Church of the Immaculate Conception",1870,7,6,"mon"
"672","mon.ca.0017","San Bernardine of Sienna",1865,6,1,"mon"
"673","mon.ca.0017","San Bernardino of Sienna",1866,6,5,"mon"
"674","mon.ca.0017","San Bernardino of Sienna",1867,6,5,"mon"
"675","mon.ca.0017","San Bernardino of Sienna",1868,6,5,"mon"
"676","mon.ca.0017","San Bernardino of Sienna",1869,6,5,"mon"
"677","mon.ca.0017","San Bernardino of Sienna",1870,6,5,"mon"
"678","mon.ca.0037","St. Charles Borromeo",1864,7,2,"mon"
"679","mon.ca.0037","St. Charles Borromeo",1865,7,2,"mon"
"680","mon.ca.0037","St. Charles Borromeo's",1866,7,5,"mon"
"681","mon.ca.0037","St. Charles Borromeo's",1867,7,5,"mon"
"682","mon.ca.0037","St. Charles Borromeo's",1868,7,5,"mon"
"683","mon.ca.0037","St. Charles Borromeo's",1869,7,5,"mon"
"684","mon.ca.0037","St. Charles Borromeo's",1870,7,5,"mon"
"685","mon.ca.0044","St. Patrick's",1866,5,1,"mon"
"686","mon.ca.0044","St. Mary's Church",1867,5,4,"mon"
"687","mon.ca.0044","St. Mary's Church",1868,5,4,"mon"
"688","mon.ca.0044","St. Mary's Church",1869,5,4,"mon"
"689","mon.ca.0044","St. Mary's Church",1870,5,4,"mon"
"690","mon.ca.0045","St. Martin",1864,3,2,"mon"
"691","mon.ca.0045","St. Martin",1865,3,2,"mon"
"692","mon.ca.0045","St. Martin's",1866,3,1,"mon"
"693","nash.tn.0002","St. John the Evangelist",1864,6,1,"nas"
"694","nash.tn.0002","St. John's",1865,6,5,"nas"
"695","nash.tn.0002","St. John's",1867,6,5,"nas"
"696","nash.tn.0002","St. John's",1868,6,5,"nas"
"697","nash.tn.0002","St. John's",1869,6,5,"nas"
"698","nash.tn.0002","St. John's",1870,6,5,"nas"
"699","nash.tn.0003","Church of the Assumption of B.V.",1864,6,2,"nas"
"700","nash.tn.0003","Church of the Assumption of B.V.",1865,6,2,"nas"
"701","nash.tn.0003","Church of the Assumption",1867,6,4,"nas"
"702","nash.tn.0003","Church of the Assumption",1868,6,4,"nas"
"703","nash.tn.0003","Church of the Assumption",1869,6,4,"nas"
"704","nash.tn.0003","Church of the Assumption",1870,6,4,"nas"
"705","nash.tn.0004","SS. Peter and Paul",1864,6,2,"nas"
"706","nash.tn.0004","SS. Peter and Paul",1865,6,2,"nas"
"707","nash.tn.0004","St. Peter's",1867,6,4,"nas"
"708","nash.tn.0004","St. Peter's",1868,6,4,"nas"
"709","nash.tn.0004","St. Peter's",1869,6,4,"nas"
"710","nash.tn.0004","St. Peter's",1870,6,4,"nas"
"711","nash.tn.0014","Church of Our Lady of Seven Dolors",1867,4,2,"nas"
"712","nash.tn.0014","Church of Our Lady of Seven Dolors",1868,4,2,"nas"
"713","nash.tn.0014","Church of Our Lady",1869,4,2,"nas"
"714","nash.tn.0014","Church of Our Lady",1870,4,2,"nas"
"715","nash.tn.0032","SS. Peter and Paul",1864,3,1,"nas"
"716","nash.tn.0032","SS. Peter and Paul's",1865,3,2,"nas"
"717","nash.tn.0032","SS. Peter and Paul's",1867,3,2,"nas"
"718","nash.tn.0040","School of the Sisters of Mercy",1867,4,1,"nas"
"719","nash.tn.0040","St. Bernard's Academy",1868,4,3,"nas"
"720","nash.tn.0040","St. Bernard's Academy",1869,4,3,"nas"
"721","nash.tn.0040","St. Bernard's Academy",1870,4,3,"nas"
"722","nash.tn.0043","St. Agnes' Female Academy",1864,6,2,"nas"
"723","nash.tn.0043","St. Agnes' Female Academy",1865,6,2,"nas"
"724","nash.tn.0043","St. Agnes' Academy",1867,6,4,"nas"
"725","nash.tn.0043","St. Agnes' Academy",1868,6,4,"nas"
"726","nash.tn.0043","St. Agnes' Academy",1869,6,4,"nas"
"727","nash.tn.0043","St. Agnes' Academy",1870,6,4,"nas"
"728","nat.la.0012","Church of St. Anne",1868,3,2,"nat"
"729","nat.la.0012","Church of St. Anne",1869,3,2,"nat"
"730","nat.la.0012","Church of St. Ann",1870,3,1,"nat"
"731","nat.la.0024","Church of St. Hyacinthe",1868,3,2,"nat"
"732","nat.la.0024","Church of St. Hyacinthe",1869,3,2,"nat"
"733","nat.la.0024","Church of St. Hyacinth",1870,3,1,"nat"
"734","nat.la.0056","Chapel of St. Maurice",1868,3,2,"nat"
"735","nat.la.0056","Chapel of St. Maurice",1869,3,2,"nat"
"736","nat.la.0056","Church of St. Maurice",1870,3,1,"nat"
"737","nat.la.0059","Academy of the Sacred Heart",1868,3,2,"nat"
"738","nat.la.0059","Academy of the Sacred Heart",1869,3,2,"nat"
"739","nat.la.0059","Convent of the Sacred Heart, and Academy",1870,3,1,"nat"
"740","nat.la.0060","Convent of the Presentation, Mother House and Novitiate of the Daughters of the Cross",1868,3,2,"nat"
"741","nat.la.0060","Convent of the Presentation, Mother House and Novitiate of the Daughters of the Cross",1869,3,2,"nat"
"742","nat.la.0060","Convent of the Presentation, and Novitiate of the Daughters of the Cross",1870,3,1,"nat"
"743","nat.la.0064","Convent of St. Mary",1868,3,2,"nat"
"744","nat.la.0064","Convent of St. Mary",1869,3,2,"nat"
"745","nat.la.0064","St. Mary's Day-school",1870,3,1,"nat"
"746","nat.ms.0096","Day-School for Boys",1867,4,1,"nat"
"747","nat.ms.0096","Cathedral School for Boys",1868,4,3,"nat"
"748","nat.ms.0096","Cathedral School for Boys",1869,4,3,"nat"
"749","nat.ms.0096","Cathedral School for Boys",1870,4,3,"nat"
"750","nes.wa.0001","St. Augustin and St. James's Cathedral",1864,7,1,"nes"
"751","nes.wa.0001","St. Augustin and St. James' Cathedral",1865,7,1,"nes"
"752","nes.wa.0001","St. Augustine and St. James' Cathedral",1866,7,5,"nes"
"753","nes.wa.0001","St. Augustine and St. James' Cathedral",1867,7,5,"nes"
"754","nes.wa.0001","St. Augustine and St. James' Cathedral",1868,7,5,"nes"
"755","nes.wa.0001","St. Augustine and St. James' Cathedral",1869,7,5,"nes"
"756","nes.wa.0001","St. Augustine and St. James' Cathedral",1870,7,5,"nes"
"757","nes.wa.0006","St. Francis Xavier",1864,7,1,"nes"
"758","nes.wa.0006","St. Francis Xavier's",1865,7,6,"nes"
"759","nes.wa.0006","St. Francis Xavier's",1866,7,6,"nes"
"760","nes.wa.0006","St. Francis Xavier's",1867,7,6,"nes"
"761","nes.wa.0006","St. Francis Xavier's",1868,7,6,"nes"
"762","nes.wa.0006","St. Francis Xavier's",1869,7,6,"nes"
"763","nes.wa.0006","St. Francis Xavier's",1870,7,6,"nes"
"764","nes.wa.0022","St. Rosa",1864,7,1,"nes"
"765","nes.wa.0022","St. Rosa's",1865,7,6,"nes"
"766","nes.wa.0022","St. Rosa's",1866,7,6,"nes"
"767","nes.wa.0022","St. Rosa's",1867,7,6,"nes"
"768","nes.wa.0022","St. Rosa's",1868,7,6,"nes"
"769","nes.wa.0022","St. Rosa's",1869,7,6,"nes"
"770","nes.wa.0022","St. Rosa's",1870,7,6,"nes"
"771","nes.wa.0023","St. Paul",1864,7,1,"nes"
"772","nes.wa.0023","St. Paul's",1865,7,6,"nes"
"773","nes.wa.0023","St. Paul's",1866,7,6,"nes"
"774","nes.wa.0023","St. Paul's",1867,7,6,"nes"
"775","nes.wa.0023","St. Paul's",1868,7,6,"nes"
"776","nes.wa.0023","St. Paul's",1869,7,6,"nes"
"777","nes.wa.0023","St. Paul's",1870,7,6,"nes"
"778","nes.wa.0025","Old Mission",1865,6,1,"nes"
"779","nes.wa.0025","Old St. Ignatius' Mission",1866,6,5,"nes"
"780","nes.wa.0025","Old St. Ignatius' Mission",1867,6,5,"nes"
"781","nes.wa.0025","Old St. Ignatius' Mission",1868,6,5,"nes"
"782","nes.wa.0025","Old St. Ignatius' Mission",1869,6,5,"nes"
"783","nes.wa.0025","Old St. Ignatius' Mission",1870,6,5,"nes"
"784","nes.wa.0026","Holy Angels College",1864,7,2,"nes"
"785","nes.wa.0026","Holy Angels' College",1865,7,5,"nes"
"786","nes.wa.0026","Holy Angels' College",1866,7,5,"nes"
"787","nes.wa.0026","Holy Angels' College",1867,7,5,"nes"
"788","nes.wa.0026","Holy Angels' College",1868,7,5,"nes"
"789","nes.wa.0026","Holy Angels' College",1869,7,5,"nes"
"790","nes.wa.0026","Holy Angels College",1870,7,2,"nes"
"791","nes.wa.0027","Providence School for Young Ladies",1864,7,1,"nes"
"792","nes.wa.0027","Providence Academy",1865,7,3,"nes"
"793","nes.wa.0027","Providence Academy",1866,7,3,"nes"
"794","nes.wa.0027","Providence Academy",1867,7,3,"nes"
"795","nes.wa.0027","Providence School",1868,7,3,"nes"
"796","nes.wa.0027","Providence School",1869,7,3,"nes"
"797","nes.wa.0027","Providence School",1870,7,3,"nes"
"798","nes.wa.0029","St. Genevieve Female Orphan Asylum",1864,7,1,"nes"
"799","nes.wa.0029","St. Vincent's Female Orphan Asylum",1865,7,3,"nes"
"800","nes.wa.0029","St. Vincent's Female Orphan Asylum",1866,7,3,"nes"
"801","nes.wa.0029","St. Vincent's Female Orphan Asylum",1867,7,3,"nes"
"802","nes.wa.0029","St. Gonovefa Female Orphan Asylum",1868,7,2,"nes"
"803","nes.wa.0029","St. Gonovefa Female Orphan Asylum",1869,7,2,"nes"
"804","nes.wa.0029","St. Gonovefa's Female Orphan Asylum",1870,7,1,"nes"
"805","nes.wa.0030","St. Vincent Male Orphan Asylum",1864,7,1,"nes"
"806","nes.wa.0030","St. Vincent's Male Orphan Asylum",1865,7,6,"nes"
"807","nes.wa.0030","St. Vincent's Male Orphan Asylum",1866,7,6,"nes"
